assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL2065219,CHEMBL2064500,CC(=O)Nc1nc2ccc(-c3cncc(S(=O)(=O)NCc4ccccc4)c3)cn2n1,5.50
CHEMBL2065219,CHEMBL2059909,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,5.80
CHEMBL2065219,CHEMBL2064507,Nc1nc2ccc(-c3cncc(S(=O)(=O)Nc4cccc5ccccc45)c3)cn2n1,6.90
CHEMBL2065219,CHEMBL2064490,CC(=O)Nc1nc2ccc(-c3cccc(S(=O)(=O)NCc4ccccc4)c3)cn2n1,5.20
CHEMBL2065219,CHEMBL2059907,CC(=O)Nc1nc2ccc(-c3cncc(S(C)(=O)=O)c3)cn2n1,5.30
CHEMBL2065219,CHEMBL2064511,CC(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,5.80
CHEMBL2065219,CHEMBL2064513,CC(C)(C)S(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,5.50
CHEMBL2065219,CHEMBL2064571,CC(C)(C)NS(=O)(=O)c1cncc(-c2cc(F)c3nc(N)nn3c2)c1,5.10
CHEMBL2065219,CHEMBL2064479,CC(=O)Nc1nc2ccc(-c3cc(C)c(O)c(C)c3)cn2n1,5.20
CHEMBL2065219,CHEMBL2064482,COc1ccc(-c2ccc3nc(NC(C)=O)nn3c2)cc1OC,5.70
CHEMBL2065219,CHEMBL2064478,COc1ccccc1-c1ccc2nc(NC(C)=O)nn2c1,4.50
CHEMBL2065219,CHEMBL2064489,CCCCNS(=O)(=O)c1cccc(-c2ccc3nc(NC(C)=O)nn3c2)c1,5.90
CHEMBL2065219,CHEMBL2064484,CC(=O)Nc1nc2ccc(-c3cccc(NS(C)(=O)=O)c3)cn2n1,5.30
CHEMBL2065219,CHEMBL2064510,Nc1nc2ccc(-c3cncc(S(=O)(=O)NCc4ccccc4)c3)cn2n1,5.10
CHEMBL2065219,CHEMBL2064485,CNS(=O)(=O)c1cccc(-c2ccc3nc(NC(C)=O)nn3c2)c1,6.00
CHEMBL2065219,CHEMBL2059908,CS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,5.20
CHEMBL2065219,CHEMBL2064509,Nc1nc2ccc(-c3cncc(S(=O)(=O)Nc4ccc(Cl)cc4)c3)cn2n1,5.20
CHEMBL2065219,CHEMBL2064481,COc1ccc(-c2ccc3nc(NC(C)=O)nn3c2)cc1,4.50
CHEMBL2065219,CHEMBL2064483,CC(=O)Nc1nc2ccc(-c3cccc(S(C)(=O)=O)c3)cn2n1,5.50
CHEMBL2065219,CHEMBL2064508,Nc1nc2ccc(-c3cncc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2n1,6.40
CHEMBL2065219,CHEMBL2064502,CS(=O)(=O)Nc1cccc(-c2ccc3nc(NC(=O)C4CCCCC4)nn3c2)c1,6.30
CHEMBL2330619,CHEMBL2322232,O=c1cc(N2CCOCC2)oc2c(-c3ccc(Cl)cc3)csc12,5.43
CHEMBL2330619,CHEMBL2326971,Cc1cccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)c1,5.40
CHEMBL2330619,CHEMBL2326968,CS(=O)(=O)c1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,4.86
CHEMBL2330619,CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,8.60
CHEMBL2330619,CHEMBL2322225,O=c1cc(N2CCOCC2)oc2c(-c3ccc4[nH]ccc4c3)csc12,6.19
CHEMBL2330619,CHEMBL2326954,CNc1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,7.58
CHEMBL2330619,CHEMBL2322229,COc1cccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)c1,5.10
CHEMBL2330619,CHEMBL2326965,S=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,4.83
