assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL863527,CHEMBL201247,CCOc1cc(-c2cc3c(O)nc(C)nc3cc2C(C)C)ccc1Cl,7.92
CHEMBL863527,CHEMBL425760,COCCOc1cc(-c2cc3c(O)nc(C)nc3cc2C(C)C)ccc1Cl,6.67
CHEMBL863527,CHEMBL380480,Cc1nc(O)c2cc(-c3ccc(Cl)c(OCCO)c3)c(C(C)C)cc2n1,6.25
CHEMBL863527,CHEMBL436839,Cc1nc2cc(C(C)C)c(-c3ccc(Cl)c(OCC4CC4)c3)cc2c(=O)[nH]1,7.30
CHEMBL863527,CHEMBL201528,Cc1nc(O)c2cc(-c3cccc(OCCN(C)C)c3)c(C(C)C)cc2n1,6.31
CHEMBL863527,CHEMBL201196,COc1cc(Cl)cc(-c2cc3c(O)nc(C)nc3cc2C(C)C)c1,7.00
CHEMBL863527,CHEMBL202039,CCCOc1cc(-c2cc3c(O)nc(C)nc3cc2C(C)C)ccc1Cl,7.40
CHEMBL863527,CHEMBL201209,Cc1nc(O)c2cc(-c3ccc(Cl)c(OCC4CCC4)c3)c(C(C)C)cc2n1,6.84
CHEMBL863527,CHEMBL201259,Cc1nc(O)c2cc(-c3ccc(Cl)c(OC(C)C)c3)c(C(C)C)cc2n1,6.70
CHEMBL863527,CHEMBL391997,Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2,6.48
CHEMBL863527,CHEMBL201190,Cc1nc(O)c2cc(-c3ccc(Cl)cc3)c(C(C)C)cc2n1,7.89
CHEMBL863527,CHEMBL381238,CCOc1cc(-c2cc3c(O)nc(C)nc3cc2C(C)C)ccc1OC,6.54
CHEMBL863527,CHEMBL382181,CC(C)c1cc2nc(N)nc(O)c2cc1-c1ccc(Cl)cc1,6.88
CHEMBL863527,CHEMBL199393,CC(C)(C)c1nc2nc(S)nc(O)c2cc1-c1ccccc1,7.00
CHEMBL863527,CHEMBL383741,Cc1nc(O)c2cc(-c3ccc4c(c3)OCO4)c(C(C)C)cc2n1,7.51
CHEMBL863527,CHEMBL202977,CCOc1cc(-c2cc3c(O)nc(C)nc3cc2C(C)C)c(Cl)cc1Cl,7.43
CHEMBL863527,CHEMBL383476,CCCCOc1cc(-c2cc3c(O)nc(C)nc3cc2C(C)C)ccc1Cl,7.09
CHEMBL863527,CHEMBL201222,Cc1nc(O)c2cc(-c3ccc(Cl)c(O)c3)c(C(C)C)cc2n1,5.87
CHEMBL863527,CHEMBL203042,COc1cc(-c2cc3c(O)nc(C)nc3cc2C(C)C)ccc1Cl,7.85
CHEMBL863527,CHEMBL439870,Cc1nc(O)c2cc(-c3ccc(Cl)c(F)c3)c(C(C)C)cc2n1,7.64
CHEMBL863527,CHEMBL199903,Cc1nc(O)c2cc(-c3ccc(C)c(Cl)c3)c(C(C)C)cc2n1,7.38
CHEMBL912133,CHEMBL180138,Cc1cccnc1-c1ccc(C(=O)Nc2ccc(C(C)(C)C)cc2)cc1,7.96
CHEMBL912133,CHEMBL386017,O=C(Nc1ccc(C(F)(F)F)cn1)c1ccc(-c2ncccc2C(F)(F)F)cc1,7.62
CHEMBL912133,CHEMBL183045,CC(C)(C)c1ccc(NC(=O)c2ccc(-c3ncccc3[N+](=O)[O-])cc2)cc1,8.30
