assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value
CHEMBL701718,CHEMBL80104,O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.89
CHEMBL701718,CHEMBL80104,O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.55
CHEMBL701718,CHEMBL80018,O=c1c(Cc2ccccc2Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.69
CHEMBL701718,CHEMBL80018,O=c1c(Cc2ccccc2Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.48
CHEMBL701718,CHEMBL81797,O=c1c(C(c2ccc(OCc3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.62
CHEMBL701718,CHEMBL81797,O=c1c(C(c2ccc(OCc3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.85
CHEMBL701718,CHEMBL82828,O=c1c(Cc2ccc(Cc3c(O)oc4ccccc4c3=O)cc2)c(O)oc2ccccc12,4.16
CHEMBL701718,CHEMBL83968,COc1cc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)ccc1O,4.12
CHEMBL701718,CHEMBL84518,O=c1c(C(c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.92
CHEMBL701718,CHEMBL84518,O=c1c(C(c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,5.43
CHEMBL701718,CHEMBL312727,O=c1c(Cc2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,4.35
CHEMBL701718,CHEMBL262114,O=c1c(C(c2ccc(O)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.12
CHEMBL701718,CHEMBL262114,O=c1c(C(c2ccc(O)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.13
CHEMBL701718,CHEMBL310188,O=c1c(C(c2ccccc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,4.65
CHEMBL701718,CHEMBL81935,O=c1c(C(c2ccc([N+](=O)[O-])cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,4.92
