assay_chembl_id,compound_chembl_id,canonical_smiles,pchembl_value,standardized_smiles
CHEMBL868169,CHEMBL209285,Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,7.28,Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1
CHEMBL868169,CHEMBL210960,NC(=O)c1c(NC(=O)c2ccco2)sc2c1CCCC2,6.77,NC(=O)c1c(NC(=O)c2ccco2)sc2c1CCCC2
CHEMBL868169,CHEMBL209928,CC(=O)c1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,6.23,CC(=O)c1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1
CHEMBL868169,CHEMBL209204,NC(=O)c1c(NC(=O)c2cccnc2)sc2c1CCCC2,5.96,NC(=O)c1c(NC(=O)c2cccnc2)sc2c1CCCC2
CHEMBL868169,CHEMBL210359,COc1cccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c1,6.96,COc1cccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c1
CHEMBL868169,CHEMBL379087,NC(=O)c1c(NC(=O)/C=C/c2ccco2)sc2c1CCCC2,6.25,NC(=O)c1c(NC(=O)/C=C/c2ccco2)sc2c1CCCC2
CHEMBL868169,CHEMBL208446,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,6.92,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1
CHEMBL868169,CHEMBL210833,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC,7.38,COc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1OC
CHEMBL868169,CHEMBL210945,CC(=O)Nc1sc2c(c1C(N)=O)CCCC2,5.7,CC(=O)Nc1sc2c(c1C(N)=O)CCCC2
CHEMBL868169,CHEMBL210040,Cc1ccc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCCC3)o1,6.0,Cc1ccc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCCC3)o1
CHEMBL868169,CHEMBL377567,CC(C)c1ccc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,6.31,CC(C)c1ccc(/C=C/C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1
CHEMBL868169,CHEMBL207317,COc1cc(OC)cc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c1,5.77,COc1cc(OC)cc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)c1
CHEMBL868169,CHEMBL210860,COc1ccc(C(=O)Nc2sc(C)c(C)c2C(N)=O)cc1OC,6.85,COc1ccc(C(=O)Nc2sc(C)c(C)c2C(N)=O)cc1OC
CHEMBL868169,CHEMBL210266,NC(=O)c1c(NC(=O)c2ccccc2)sc2c1CCCC2,6.44,NC(=O)c1c(NC(=O)c2ccccc2)sc2c1CCCC2
CHEMBL868169,CHEMBL210226,NC(=O)c1c(NC(=O)c2ccc(Cl)cc2)sc2c1CCCC2,6.51,NC(=O)c1c(NC(=O)c2ccc(Cl)cc2)sc2c1CCCC2
CHEMBL868169,CHEMBL210907,NC(=O)c1c(NC(=O)c2ccccn2)sc2c1CCCC2,6.19,NC(=O)c1c(NC(=O)c2ccccn2)sc2c1CCCC2
CHEMBL868169,CHEMBL207949,Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1C,6.27,Cc1ccc(C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1C
CHEMBL868169,CHEMBL208974,COc1ccc(CCC(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,5.57,COc1ccc(CCC(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1
CHEMBL868169,CHEMBL210250,COc1ccc(OCC(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,5.0,COc1ccc(OCC(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1
CHEMBL920440,CHEMBL373845,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(CN4CCN(C)CC4)c4[nH]nc(N)c34)cc2)c1,6.67,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(CN4CCN(C)CC4)c4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL387312,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4C)cc2)c1,8.1,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(=N)[nH]n4C)cc2)c1
CHEMBL920440,CHEMBL221053,CCc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,7.26,CCc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL223790,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCCC4)c4[nH]nc(N)c34)cc2)c1,6.92,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCCC4)c4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL376307,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccsc4)cc3)c12,8.3,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)Nc4ccsc4)cc3)c12
CHEMBL920440,CHEMBL426004,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1F,7.33,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH][nH]c(=N)c34)cc2)cc1F
CHEMBL920440,CHEMBL374044,Cc1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)ccc1F,8.15,Cc1cc(NC(=O)Nc2ccc(-c3cccc4[nH][nH]c(=N)c34)cc2)ccc1F
CHEMBL920440,CHEMBL219727,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(Br)c4[nH]nc(N)c34)cc2)c1,7.89,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(Br)c4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL220049,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,7.58,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12
CHEMBL920440,CHEMBL223185,Nc1n[nH]c2cccc(-c3ccc(NC(=O)c4ccccc4)cc3)c12,6.16,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)c4ccccc4)cc3)c12
CHEMBL920440,CHEMBL376077,Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3[nH]nc(N)c23)cc1,8.52,Cc1ccccc1NC(=O)Nc1ccc(-c2cccc3[nH][nH]c(=N)c23)cc1
CHEMBL920440,CHEMBL223360,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,8.3,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL219722,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,7.27,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12
CHEMBL920440,CHEMBL222778,Nc1ccc(-c2cccc3[nH]nc(N)c23)cc1,7.37,N=c1[nH][nH]c2cccc(-c3ccc(N)cc3)c12
CHEMBL920440,CHEMBL376245,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCCC4=O)c4[nH]nc(N)c34)cc2)c1,7.82,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCCC4=O)c4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL223236,COCCn1nc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)cccc21,6.32,COCCn1[nH]c(=N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)cccc21
CHEMBL920440,CHEMBL223237,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4CCN3CCOCC3)cc2)c1,6.07,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(=N)[nH]n4CCN3CCOCC3)cc2)c1
CHEMBL920440,CHEMBL438653,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN(C)C)c4[nH]nc(N)c34)cc2)c1,7.14,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN(C)C)c4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL424943,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,8.0,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12
CHEMBL920440,CHEMBL219774,CCN(CC)CCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)n[nH]c12,7.22,CCN(CC)CCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(=N)[nH][nH]c12
CHEMBL920440,CHEMBL220057,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,7.92,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL373798,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,7.6,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12
CHEMBL920440,CHEMBL223528,COCCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)n[nH]c12,7.47,COCCOc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(=N)[nH][nH]c12
CHEMBL920440,CHEMBL219999,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(N)nn4CCO)cc2)c1,6.57,Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3c(=N)[nH]n4CCO)cc2)c1
CHEMBL920440,CHEMBL374752,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(F)c4[nH]nc(N)c34)cc2)c1,7.85,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(F)c4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL223572,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)c4[nH]nc(N)c34)cc2)c1,6.35,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)c4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL222728,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,6.97,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12
CHEMBL920440,CHEMBL375670,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,8.52,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12
CHEMBL920440,CHEMBL223304,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(O)c4)cc3)c12,7.58,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)Nc4cccc(O)c4)cc3)c12
CHEMBL920440,CHEMBL223583,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,6.8,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12
CHEMBL920440,CHEMBL223361,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,6.57,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12
CHEMBL920440,CHEMBL222315,Nc1n[nH]c2cccc(-c3ccc(NC(=O)C4CCCCC4)cc3)c12,7.89,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)C4CCCCC4)cc3)c12
CHEMBL920440,CHEMBL219998,COc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(N)n[nH]c12,7.54,COc1ccc(-c2ccc(NC(=O)Nc3cccc(C)c3)cc2)c2c(=N)[nH][nH]c12
CHEMBL920440,CHEMBL426887,Nc1n[nH]c2cccc(-c3ccc(NC(=O)NC4CCCC4)cc3)c12,7.41,N=c1[nH][nH]c2cccc(-c3ccc(NC(=O)NC4CCCC4)cc3)c12
CHEMBL920440,CHEMBL223478,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCOCC4)c4[nH]nc(N)c34)cc2)c1,7.62,Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCOCC4)c4[nH][nH]c(=N)c34)cc2)c1
CHEMBL920440,CHEMBL374330,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1,8.7,Cc1ccc(NC(=O)Nc2ccc(-c3cccc4[nH][nH]c(=N)c34)cc2)cc1
CHEMBL897762,CHEMBL238223,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC3CCCC3)nc2)CC1,7.75,CON=Cc1c(N2CCN(C(=O)Nc3ccc(OC4CCCC4)nc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL235007,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(Cl)cc2)CC1,5.86,CON=Cc1c(N2CCN(C(=O)Nc3ccc(Cl)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL238010,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N3CCOCC3)cc2)CC1,6.47,CON=Cc1c(N2CCN(C(=O)Nc3ccc(N4CCOCC4)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL237339,Nc1ncnc(N2CCN(C(=O)Nc3ccc(N4CCCC4)cc3)CC2)c1/C=N/OCCN1CCOCC1,6.78,N=c1[nH]cnc(N2CCN(C(=O)Nc3ccc(N4CCCC4)cc3)CC2)c1C=NOCCN1CCOCC1
CHEMBL897762,CHEMBL238224,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(C3CCCCC3)cc2)CC1,7.0,CON=Cc1c(N2CCN(C(=O)Nc3ccc(C4CCCCC4)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL237338,CS(=O)(=O)NCCO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N3CCCC3)cc2)CC1,6.82,CS(=O)(=O)NCCON=Cc1c(N2CCN(C(=O)Nc3ccc(N4CCCC4)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL269594,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC(C)C)cc2)CC1,7.3,CON=Cc1c(N2CCN(C(=O)Nc3ccc(OC(C)C)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL234985,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N3CCCCC3)cc2)CC1,7.3,CON=Cc1c(N2CCN(C(=O)Nc3ccc(N4CCCCC4)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL401046,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N3CCCC3)cc2)CC1,8.52,CON=Cc1c(N2CCN(C(=O)Nc3ccc(N4CCCC4)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL391368,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(C(C)C)cc2)CC1,7.82,CON=Cc1c(N2CCN(C(=O)Nc3ccc(C(C)C)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL237553,CC(C)Oc1ccc(NC(=O)N2CCN(c3ncnc(N)c3/C=N/OCCCO)CC2)cc1,6.58,CC(C)Oc1ccc(NC(=O)N2CCN(c3[nH]cnc(=N)c3C=NOCCCO)CC2)cc1
CHEMBL897762,CHEMBL237340,CC(C)Oc1ccc(NC(=O)N2CCN(c3ncnc(N)c3/C=N/OCC(=O)N3CCOCC3)CC2)cc1,7.21,CC(C)Oc1ccc(NC(=O)N2CCN(c3[nH]cnc(=N)c3C=NOCC(=O)N3CCOCC3)CC2)cc1
CHEMBL897762,CHEMBL391684,Nc1ncnc(N2CCN(C(=O)Nc3ccc(N4CCCC4)cc3)CC2)c1/C=N/OCC(=O)N1CCOCC1,7.39,N=c1[nH]cnc(N2CCN(C(=O)Nc3ccc(N4CCCC4)cc3)CC2)c1C=NOCC(=O)N1CCOCC1
CHEMBL897762,CHEMBL392111,CCO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC(C)C)cc2)CC1,7.75,CCON=Cc1c(N2CCN(C(=O)Nc3ccc(OC(C)C)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL428380,CCO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N3CCCCC3)cc2)CC1,7.31,CCON=Cc1c(N2CCN(C(=O)Nc3ccc(N4CCCCC4)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL393822,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(N(C)C)cc2)CC1,7.85,CON=Cc1c(N2CCN(C(=O)Nc3ccc(N(C)C)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL235008,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(Oc3ccccc3)cc2)CC1,9.0,CON=Cc1c(N2CCN(C(=O)Nc3ccc(Oc4ccccc4)cc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL237552,CC(C)Oc1ccc(NC(=O)N2CCN(c3ncnc(N)c3/C=N/OCCN3CCOCC3)CC2)cc1,7.44,CC(C)Oc1ccc(NC(=O)N2CCN(c3[nH]cnc(=N)c3C=NOCCN3CCOCC3)CC2)cc1
CHEMBL897762,CHEMBL237767,CCO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC3CCC3)nc2)CC1,7.24,CCON=Cc1c(N2CCN(C(=O)Nc3ccc(OC4CCC4)nc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL238222,CO/N=C/c1c(N)ncnc1N1CCN(C(=O)Nc2ccc(OC3CCC3)nc2)CC1,7.12,CON=Cc1c(N2CCN(C(=O)Nc3ccc(OC4CCC4)nc3)CC2)[nH]cnc1=N
CHEMBL897762,CHEMBL237551,CC(C)Oc1ccc(NC(=O)N2CCN(c3ncnc(N)c3/C=N/OCCNS(C)(=O)=O)CC2)cc1,6.84,CC(C)Oc1ccc(NC(=O)N2CCN(c3[nH]cnc(=N)c3C=NOCCNS(C)(=O)=O)CC2)cc1
CHEMBL2066303,CHEMBL2063329,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH]n2)cc1)OCc1cccnc1,7.46,O=C(NCc1ccc(-c2cc(=NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH][nH]2)cc1)OCc1cccnc1
CHEMBL2066303,CHEMBL2063334,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(CNS(=O)(=O)c5ccccc5)cc4)n[nH]3)cc2)CC1,6.85,CN1CCN(c2ccc(C(=O)N=c3cc(-c4ccc(CNS(=O)(=O)c5ccccc5)cc4)[nH][nH]3)cc2)CC1
CHEMBL2066303,CHEMBL2063435,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4cc(C)on4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,7.14,Cc1nc(=Nc2cc(-c3ccc(CNC(=O)OCc4cc(C)on4)cc3)[nH]n2)cc(N2CCN(CCO)CC2)[nH]1
CHEMBL2066303,CHEMBL2063336,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4cccnc4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,8.4,Cc1nc(=Nc2cc(-c3ccc(CNC(=O)OCc4cccnc4)cc3)[nH]n2)cc(N2CCN(C)CC2)[nH]1
CHEMBL2066303,CHEMBL2063333,Cc1cc(COC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)[nH]n3)cc2)no1,7.28,Cc1cc(COC(=O)NCc2ccc(-c3cc(=NC(=O)c4ccc(OCCN5CCOCC5)cc4)[nH][nH]3)cc2)no1
CHEMBL2066303,CHEMBL2063320,O=C(Nc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH]n2)cc1)Oc1ccccc1,7.4,O=C(Nc1ccc(-c2cc(=NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH][nH]2)cc1)Oc1ccccc1
CHEMBL2066303,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,7.27,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
CHEMBL2066303,CHEMBL2063324,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH]n2)cc1)OCc1ccccc1,8.0,O=C(NCc1ccc(-c2cc(=NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH][nH]2)cc1)OCc1ccccc1
CHEMBL2066303,CHEMBL2063332,Cc1cc(COC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCCC5)cc4)[nH]n3)cc2)no1,7.37,Cc1cc(COC(=O)NCc2ccc(-c3cc(=NC(=O)c4ccc(OCCN5CCCC5)cc4)[nH][nH]3)cc2)no1
CHEMBL2066303,CHEMBL2063323,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)OCc5ccccc5)cc4)n[nH]3)cc2)CC1,8.22,CN1CCN(c2ccc(C(=O)N=c3cc(-c4ccc(CNC(=O)OCc5ccccc5)cc4)[nH][nH]3)cc2)CC1
CHEMBL2066303,CHEMBL2063318,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Oc5ccccc5)cc4)n[nH]3)cc2)CC1,7.92,CN1CCN(c2ccc(C(=O)N=c3cc(-c4ccc(NC(=O)Oc5ccccc5)cc4)[nH][nH]3)cc2)CC1
CHEMBL2066303,CHEMBL1807466,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NS(=O)(=O)c5ccccc5)cc4)n[nH]3)cc2)CC1,6.23,CN1CCN(c2ccc(C(=O)N=c3cc(-c4ccc(NS(=O)(=O)c5ccccc5)cc4)[nH][nH]3)cc2)CC1
CHEMBL2066303,CHEMBL2063327,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCCN4CCCC4)cc3)[nH]n2)cc1)OCc1ccccc1,7.72,O=C(NCc1ccc(-c2cc(=NC(=O)c3ccc(OCCCN4CCCC4)cc3)[nH][nH]2)cc1)OCc1ccccc1
CHEMBL2066303,CHEMBL2063322,CCOC(=O)NCc1ccc(-c2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]n2)cc1,7.77,CCOC(=O)NCc1ccc(-c2cc(=NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH][nH]2)cc1
CHEMBL2066303,CHEMBL2063337,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4cc(C)on4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,8.3,Cc1nc(=Nc2cc(-c3ccc(CNC(=O)OCc4cc(C)on4)cc3)[nH]n2)cc(N2CCN(C)CC2)[nH]1
CHEMBL2066303,CHEMBL2063434,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4cccnc4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,7.68,Cc1nc(=Nc2cc(-c3ccc(CNC(=O)OCc4cccnc4)cc3)[nH]n2)cc(N2CCN(CCO)CC2)[nH]1
CHEMBL2066303,CHEMBL2063326,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)cc1)OCc1ccccc1,7.77,O=C(NCc1ccc(-c2cc(=NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH][nH]2)cc1)OCc1ccccc1
